"Data Source","World Development Indicators",

"Last Updated Date","2017-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Malta","MLT","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.600709786","0.911762254","1.365578155","1.912899318","2.727651884","3.135205093","4.407620841","5.581290502","9.253024283","28.08241867","58.52032186","67.44548628","70.42230263","74.0777404","78.11509185","83.24155512","88.03028855","91.64440727","99.81341872","107.2611822","122.3737909","124.4209424","129.7545011","126.9868835","121.5476801","124.8213579","",
"Myanmar","MMR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001459615","0.004296639","0.006101938","0.015785413","0.018198005","0.017996161","0.023763903","0.027649475","0.04636746","0.097403007","0.134168659","0.18536679","0.256471471","0.424185551","0.487204548","0.717919003","0.974001217","1.143820373","2.375550859","7.064027247","12.82858801","54.03928721","75.68406821","89.261539","",
"Middle East & North Africa (excluding high income)","MNA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.00140358841581734","0.00165411787197617","0.00226336728679678","0.00342869248485723","0.0058699927529875","0.00755219853398143","0.011273751660487","0.0178453103414538","0.0805395439745345","0.141461464724374","0.326270906711189","0.484323714685651","0.846318591849635","2.20746533764138","4.38594725402123","6.01961094627602","8.40006691135404","13.0292318597368","22.3916374069681","34.2835067405808","48.6185555961409","59.6626233350336","72.4562821629752","82.0481639371872","89.1025058904902","95.071019831169","100.801378117231","101.515797495433","102.327660083153","102.843697607969","",
"Montenegro","MNE","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.70336929","88.21084083","104.3490032","145.678213","187.1872419","208.9361132","188.6859395","186.7595594","159.539416","159.9499825","163.0293689","162.1559441","167.4799168","",
"Mongolia","MNG","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.038850072","0.085626592","0.383423798","1.454509033","6.448456354","8.058953518","8.840752266","12.92233031","17.1735741","22.05448482","30.27549174","46.03282072","66.96882523","84.16299837","92.54376943","106.8296923","120.6945936","101.3564639","105.0609857","104.9641984","113.6270172","",
"Northern Mariana Islands","MNP","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","1.404451266","1.395552475","2.086303418","","","","4.31835412","4.383785837","19.18130694","25.01788347","27.55839081","30.95414481","","","","","","","","","","","","","",
"Mozambique","MOZ","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.014780106","0.038759156","0.068788234","0.279415996","0.812595994","1.318635599","2.192657947","3.463995267","7.158096552","10.83653425","13.89078923","19.3520095","25.55872869","30.14184555","31.95650185","34.93571402","48.00421557","69.81699867","74.23884829","66.25082328","",
"Mauritania","MRT","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.564972795","3.957257336","8.592317244","11.83389774","17.0974578","23.69917779","32.74292687","42.46099968","61.11751406","62.06488083","76.9112489","89.52144655","106.0413193","102.5274559","94.19928487","89.32065985","86.51966206","",
"Mauritius","MUS","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.20835997","0.233992787","0.268913275","0.36751084","0.512193086","1.039713789","1.824826146","3.681905532","5.183908342","8.68191259","15.1880406","22.83991451","28.9858312","38.40059593","45.31863157","54.16012507","63.49227878","76.11805478","84.46575593","88.58099786","96.7692919","104.7930618","119.8654035","123.2398186","132.2498241","140.5812628","144.2395617","",
"Malawi","MWI","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.003833777","0.0364413","0.06728014","0.09812919","0.20430944","0.432804993","0.479473493","0.721460565","1.103986285","1.767311574","3.258578544","4.660239481","7.662757357","10.66389819","17.05611988","20.763471","25.56405677","29.2138369","32.33015944","33.46880863","37.93879778","40.32443197","",
"Malaysia","MYS","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","","0.066682008","0.104235639","0.158713808","0.222617369","0.475644054","0.694816981","1.044372977","1.725876473","2.829380142","4.849446866","7.15113869","9.171856982","9.841173744","13.05902224","21.86841916","30.86633635","37.08149429","44.69147335","57.60279414","75.62840062","73.93037394","87.07077496","101.5040904","108.4694083","119.7442976","127.477801","141.3296962","144.7153167","148.8298489","143.8900746","141.1722149","",
"North America","NAC","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","","","","0.0345588536583781","0.131535012074594","0.274177565165517","0.486234668674212","0.822364115377517","1.38027411186522","2.07917402980927","2.92285399742103","4.18705001021092","5.96020756114056","8.84166799823806","12.2334429188509","15.8032476536206","19.5437552494739","24.1902137653123","29.8081534507604","37.487326845137","43.6817196932819","47.7903357704166","53.6047668097336","61.0409791886854","66.8020148178129","74.4591187501859","80.0524716631421","83.351485790872","86.8545885634364","89.7797944744262","92.8004504699901","94.3930233662553","95.455794328637","107.307998533863","114.137503319632","122.86860208027","",
"Namibia","NAM","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.211580847","0.38960681","0.711047806","1.077515349","1.615379272","4.320444184","5.519649642","7.659693112","11.28946209","14.28104347","22.14362322","29.65740203","38.46157543","49.83913613","76.11744914","89.49525165","98.95730464","95.01813098","118.4342133","113.7562458","106.5812144","109.189536","",
"New Caledonia","NCL","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.436000423","1.064637997","2.628890485","6.458674882","12.35454885","23.78362935","31.74893301","36.7444424","43.8568048","51.7322114","58.70432068","66.71918112","74.75973869","82.05939966","86.27936079","89.62249218","91.00189762","91.24844463","93.76364544","93.56333518","98.90935485","","",
"Niger","NER","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000994962","0.013205028","0.020686548","0.018708231","0.018654958","0.48692184","0.672145676","1.356695235","2.456446921","3.530777893","6.339238428","12.8758415","16.9836557","23.0821922","28.72476707","31.44796172","39.2922097","44.43748576","46.49586525","48.87478182","",
"Nigeria","NGA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.008773108","0.012103699","0.011989874","0.012593755","0.013160263","0.017113417","0.02086256","0.024414713","0.211468606","1.214203412","2.37606151","6.725926062","13.31581571","22.55327253","27.44502851","41.65682945","47.9584083","54.66094952","57.96066304","66.79811805","73.29196161","77.84154715","82.18573909","81.82253473","",
"Nicaragua","NIC","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.007280292","0.047903009","0.094431584","0.107218744","0.15589969","0.370848963","0.880866443","1.770151267","3.177883143","4.520234723","8.776169743","13.71301519","20.51941453","33.12659154","44.71926088","54.83435642","58.23387447","68.05401524","81.68356887","97.66328039","111.9801766","114.5655993","116.1054805","122.1359784","",
"Netherlands","NLD","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","","0.03321386","0.10529638","0.165603633","0.224479366","0.37855502","0.530545271","0.767014891","1.099260436","1.420043747","2.095556871","3.495460441","6.548588399","11.00405144","21.36015147","42.76652187","67.8126917","76.48800198","75.42527387","81.81527264","91.23770356","97.12774476","105.6191836","117.2850348","124.9803611","121.6632867","115.4301505","118.9791426","117.9668468","116.1568948","116.4234077","123.5384297","129.9519713","",
"Norway","NOR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0.040779678","0.269229037","0.569679637","0.944643869","1.520482215","2.090718766","2.870596552","3.623800751","3.973213143","4.641759278","5.499831432","6.601743926","8.618026799","13.57681303","22.50808984","28.76103723","37.99635075","46.66552105","59.64444389","71.77887831","79.58406308","83.54187575","89.05301366","98.61186058","102.8125884","104.2820191","106.7054572","109.0680027","110.7312823","114.4755401","115.8117293","116.092253","112.877719","112.6874832","111.1231883","110.0669767","",
"Nepal","NPL","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.024239584","0.044107669","0.073075092","0.09078175","0.333803225","0.468575643","0.898764347","4.513927046","12.5968872","16.00035841","21.08831049","34.25298562","49.17622818","60.45131433","76.84979601","81.86605331","96.74910847","111.6960279","",
"Nauru","NRU","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.543368659","4.562506337","5.015045135","5.980265125","7.45823389","8.454346529","9.956192752","11.94981079","14.92091913","","","","","","","","","61.84538653","66.839585","67.7830941","","","92.86702233","97.2972973","",
"New Zealand","NZL","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.072487362","0.300048188","0.859906886","1.592120973","2.098081692","2.860303301","4.034191314","6.60149621","9.931810637","13.25678401","15.09009147","20.880303","36.54351285","39.96856428","58.56429927","61.81319895","64.64038903","74.20800059","85.3870367","90.85476294","100.4364319","107.9896947","108.7222796","107.8263131","109.1999113","110.3624066","105.7756947","112.0546897","121.8345852","124.9764861","",
"OECD members","OED","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0.00238269889174107","0.00835087428793658","0.0129240081860254","0.019763836372155","0.0336471991382037","0.0776746956068663","0.135578346709978","0.234786323355254","0.395542904285764","0.661917627807431","0.98810560861579","1.40330923674018","1.9517142504493","2.77979337009443","4.38692654099673","6.93705616786318","10.8306442978116","15.2795200487285","21.8763656428653","32.1984173001837","45.2418120242957","53.6242090775375","58.6809553173012","64.3241365125116","71.4364371629764","78.7563194312405","86.2076820053811","94.1227229509062","98.1969331340026","100.025432983372","101.359937906254","104.821905599106","107.394209152092","109.214875237091","112.670644716224","114.931299158424","118.019979068873","",
"Oman","OMN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0.003470331","0.047818895","0.071449576","0.101780414","0.120370636","0.150820147","0.194797341","0.240182826","0.274767211","0.320066981","0.373712058","0.689338869","2.433734685","4.513768144","5.570166373","7.388707592","14.425922","20.05710427","24.86270055","32.72238932","52.85698711","71.15818396","97.28614462","124.1303432","149.0885859","164.3422859","158.9952836","159.25134","154.6459078","157.7532566","159.8605555","159.2187308","",
"Other small states","OSS","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0.0234428702514106","0.0470553009677976","0.065011752927847","0.0890156526721353","0.15216565413192","0.225672670453276","0.308262928402465","0.431020960133999","0.679570085540478","1.21011273861","1.89746797004601","2.88853425346122","4.36809129788224","6.89625483772421","11.535138380028","16.1344376250237","20.9462370048589","24.1799523140662","31.5529451594887","38.5158979408731","46.8393276173062","58.6211367406379","70.5817136362578","79.4075865469395","88.6752624742046","97.9573945931616","105.060532250043","112.56690792972","119.992269514573","123.146509500008","124.160673493524","",
"Pakistan","PAK","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001800328","0.007441181","0.011509801","0.013296024","0.019977168","0.032334152","0.052303248","0.101070011","0.142990386","0.188940993","0.213090946","0.505665777","1.13467446","1.577483539","3.2374237","8.084502503","21.44519233","38.34402045","52.7038814","55.46464341","57.28341989","61.81345992","67.06360938","70.13037598","73.33219105","66.91662303","71.39413307","",
"Panama","PAN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.248709818","0.816973446","2.92806246","7.779308778","13.4345747","15.24642626","16.54407022","21.36524721","38.14169619","51.9541559","63.42264232","86.2390627","110.1806117","167.7804586","180.6992035","180.0781064","163.4167491","160.5684015","158.0542825","174.1943185","172.301549","",
"Peru","PER","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.007578529","0.025660234","0.095145118","0.157267207","0.222020353","0.307206643","0.824805564","1.701558964","2.946195071","3.956483268","4.899434925","6.799862189","8.630568103","10.82372419","14.93424737","20.13959315","32.53576937","54.42326978","73.19257415","85.36705031","99.49532906","109.6118145","98.00011004","98.08298127","103.6106575","109.8669058","117.0617122","",
"Philippines","PHL","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.054508405","0.086226172","0.153945411","0.252609789","0.70950518","1.347232983","1.84611551","2.330392072","3.749085447","8.311919376","15.33355244","19.00223229","27.24973903","39.1016922","40.52493944","49.06786375","64.52260075","75.37478912","82.26097224","88.98361743","99.09141423","105.4510985","104.5023215","111.2187234","115.7514163","109.1695706","",
"Palau","PLW","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.55683269","19.91878173","19.81317849","30.39634299","41.70497701","53.14146535","57.67747676","62.64254817","70.89399121","74.95389692","82.63949118","85.78736017","90.60055932","111.5166033","","",
"Papua New Guinea","PNG","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.047200797","0.077592785","0.108883976","0.134689553","0.1591307","0.193876721","0.265005167","0.301552461","0.812159649","1.230323235","1.601076692","4.689241614","13.34172509","21.14216485","27.83340587","34.22227108","37.7981892","40.97654202","44.92845743","46.64680858","48.55939602","",
"Poland","POL","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.005724678","0.040871324","0.101261502","0.194906956","0.563666011","2.111734246","5.017180998","10.30601103","17.59256113","26.11177828","36.3068767","45.49288418","60.42064117","76.339145","96.20698849","108.3783985","115.0213925","117.3145306","122.9152946","131.2936783","141.5464567","149.0785439","148.8867021","142.6869959","146.2073477","",
"Pre-demographic dividend","PRE","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000324620226313935","0.0029389945063886","0.0049237709609078","0.00857730229168547","0.0163760509819622","0.0304544338230046","0.0660512588146617","0.137243506985558","0.354893492803334","0.809620254344006","1.58239114031556","2.68469819775253","4.89768432890371","8.30088056488523","15.1854239640555","21.7793807096629","31.860836102754","37.9396009653558","44.3481425821667","51.7257873640751","57.3947566402828","63.5626625534375","68.7507125997617","72.1283297804123","70.1738348018319","",
"Puerto Rico","PRI","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","","0.114236685","0.251646404","0.33269872","0.57899638","0.940707549","1.672777882","2.622388239","4.784861682","7.778517686","8.845403321","9.795459071","15.38576626","21.48996378","34.71439546","42.85358211","43.40052831","45.15286159","48.97574889","53.00157426","58.63957269","65.03405211","68.21954813","72.93243111","79.09024816","83.97889108","82.55282485","83.64642094","87.11106333","87.09082846","87.75217376","",
"Korea, Dem. People’s Rep.","PRK","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.284184243","1.762897277","4.05987652","6.865028848","9.720640052","11.18810123","12.87997619","14.26329601","",
"Portugal","PRT","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02811394","0.065660213","0.127016808","0.374292451","1.012894051","1.726440031","3.375687267","6.544476984","14.79998641","30.07699652","45.51511117","64.66938516","77.07273739","83.40042883","95.82024424","100.8873537","108.9082765","116.0366893","127.6765737","132.9171729","111.4775969","115.3032751","116.3901378","112.3895255","113.035602","112.113913","110.4116639","109.0946689","",
"Paraguay","PRY","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.033550037","0.07399501","0.16326722","0.329186723","0.669014665","1.677662887","4.512424467","8.312677792","15.34151749","21.05987579","29.92114508","31.15515588","30.19071933","31.96046184","53.74829108","76.63906251","92.86007628","88.51898491","91.65810722","99.32993534","101.5901938","103.6899605","105.604533","105.3895511","104.773063","",
"West Bank and Gaza","PSE","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0","0","","","","","","0.220809518","5.345118817","7.480269311","7.707200452","12.5117523","15.94401571","22.58418848","27.42174925","34.43060748","45.98834706","64.88063436","70.1221307","74.30363013","73.74053318","72.07515264","77.62461212","76.8061735","",
"Pacific island small states","PSS","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00850222531397074","0.113559620404852","0.198267313722132","0.295038350172097","0.435571010206627","0.618786264556964","1.50867587532754","3.14902773755859","4.44693504021828","5.28667178163969","7.50985749810782","10.1398258105059","14.575917622151","20.234449223889","35.9217646627007","39.921964655426","47.9150105571634","55.1283550418438","63.1197886313956","69.6436933424833","72.3195334010134","74.964953659882","80.0940367162897","80.3782042045411","",
"Post-demographic dividend","PST","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0.00257920500749846","0.0092998416369369","0.0144344528840698","0.0222754443968946","0.0373036392395816","0.0863668222481216","0.149568435765682","0.259995806957789","0.438880272049472","0.736113544322863","1.09824184788102","1.55604850505008","2.15730896896184","3.08246341486799","4.87502829974926","7.70418999083849","12.0060328113543","16.869796065477","23.8717229988892","34.4369737084675","47.6556291088468","55.9188471733956","60.8955650548846","66.6702313609418","73.7942794292652","82.0080290663393","90.484653903989","98.3079802675548","102.155551783996","104.128862655287","104.836607220598","108.37996899954","110.832870256563","112.615488832089","116.940827011823","119.55784931223","122.451599713971","",
"French Polynesia","PYF","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.534386617","1.239955856","2.425648315","4.84280585","9.413365614","16.81649787","27.89336693","21.32374547","24.18160749","38.12383097","47.08024042","58.97621939","67.15560318","71.19146977","78.46706253","80.53643706","82.26223262","83.12248461","87.92187291","91.16908178","94.8968044","77.31703559","",
"Qatar","QAT","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","","","","","","","","","0.799761603","0.836272414","0.864572738","0.871755055","2.329400169","3.685294341","5.614311695","8.210904435","11.94766401","14.74513025","20.35664898","29.08248993","42.35095158","57.03019214","68.06559844","87.28674958","95.05695524","109.696397","105.1777849","124.5951299","124.9603221","120.4784442","126.8564857","152.6441746","145.7647461","159.1317177","147.1018576","",
"Romania","ROU","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00344867","0.01202193","0.039488733","0.074424492","0.884783766","2.84561335","6.028479507","11.16205327","17.2348729","22.96939841","31.70897835","46.10214303","60.38971904","72.47089777","92.66014887","111.4046999","114.5422524","111.4288898","107.3871984","104.9886091","105.5829217","105.91415","107.1402041","106.434876","",
"Russian Federation","RUS","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000201914","0.004032303","0.006718503","0.018649723","0.059572491","0.15029596","0.32744683","0.505809984","0.9306548","2.223450492","5.302377987","12.10050689","24.94148522","51.07845314","83.37214422","104.8422057","119.176587","138.8686388","160.1018962","165.5010987","142.0484328","145.3276296","152.8353524","155.144239","159.9514859","163.2649275","",
"Rwanda","RWA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.069738333","0.14007359","0.464530312","0.742008878","0.916726444","1.432364759","1.483308604","2.36469608","3.252279849","6.397339361","12.93790517","23.07054695","32.74752019","39.89652123","49.66704344","56.80079399","64.02469114","70.48290534","69.9196415","",
"South Asia","SAS","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000265131587574916","0.000887943461594231","0.00138366527312427","0.00257798655947932","0.00445043522710674","0.0136129868533213","0.0366780564648701","0.0885494532049387","0.12316589250159","0.188842239997074","0.333636320237918","0.60501646248865","1.17450634715052","2.69728244067941","4.27225093008254","7.79962192313684","15.0601646679782","22.5025630059134","32.1801632608644","44.3986542533495","59.5514662350619","69.6136425573971","68.7540469019762","71.2042223964315","75.101596151847","77.640810137139","84.8280756713377","",
"Saudi Arabia","SAU","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.091638458","0.091583609","0.091684168","0.089592938","0.087701216","0.08621589","1.011950648","1.742146861","3.253239323","4.264008629","6.830029352","12.10362407","22.94577415","31.67389518","38.49018452","57.36794477","77.6448435","109.5864024","136.5376287","167.4269561","189.1688419","194.5123877","187.3595577","184.2042369","179.5574636","176.5888132","157.5984256","",
"Sudan","SDN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.007113041","0.011974633","0.026421438","0.038958687","0.067275601","0.29668392","0.532659744","1.438819883","2.795882758","4.75898144","11.89555131","20.3550956","28.95430467","36.11230146","41.544029","68.77724454","74.36035887","72.85231291","72.19898961","70.52824566","68.62808337","",
"Senegal","SEN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001156238","0.001400443","0.015793657","0.075752533","0.292795434","0.9136395","2.537610482","2.982582079","5.326721238","7.330495473","10.22390743","15.35030352","25.75017105","30.49821024","44.03321374","54.83107061","64.42744115","70.16017194","83.56861759","92.92798275","98.84217748","99.94675778","98.67802569","",
"Singapore","SGP","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","","","","","0.375912439","0.893282698","1.71488965","2.642048066","3.758166967","5.438606939","6.952534047","8.786437875","12.0728218","23.22922974","29.30502362","42.66178346","70.11912902","74.35716693","80.09691896","84.07042831","91.20739002","97.53228591","103.7771628","125.190588","132.3000341","138.6858844","145.3956502","150.1160495","152.1251818","155.9222113","146.8850857","146.5260072","146.9228533","",
"Solomon Islands","SLB","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.04123121","0.064024764","0.091219389","0.173221257","0.179772749","0.272349205","0.279141283","0.228319666","0.229718543","0.237489778","0.655269348","1.278483548","1.456073386","2.21478092","5.957806812","9.709416581","21.93953048","51.09173471","54.97600064","57.57076854","65.75650459","72.66468428","69.88571927","",
"Sierra Leone","SLE","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.288422726","0.626096017","1.491192948","2.402285029","","","","14.3278776","18.23526126","20.56306639","34.77065968","36.43343754","36.96439058","65.65907347","76.65603826","89.52968035","97.6203972","",
"El Salvador","SLV","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0291568","0.085738294","0.234428837","0.400740518","0.685934241","2.325930133","8.625088108","12.47950508","14.33148118","14.79314975","19.06983255","30.28907507","39.71573336","63.17542366","100.2356543","112.9869326","122.3621667","123.8355503","132.9256445","137.3425261","141.8179045","144.0115781","145.255666","140.7478517","",
"San Marino","SMR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","3.634014375","5.180727693","7.479726006","9.112149533","8.794474029","8.999004365","18.92025379","36.02316312","53.77655827","57.7201733","59.71707526","58.88501742","58.33048822","57.59865659","57.71656157","57.60937551","79.87822842","97.56010164","99.11214802","114.2263592","115.2110603","116.9549733","118.8481841","115.1625684","114.4887609","",
"Somalia","SOM","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.083215895","1.117059269","1.277804385","2.488272151","6.060631772","5.905322562","6.33081064","6.733363626","6.859761851","6.833066584","6.726736849","18.16731553","22.55978195","49.38267841","50.89929334","52.46922266","58.12457508","",
